photo_id,path,angle_label,width,height,file_size,split,extension
130__none__144006,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\144006.jpeg,130,256,144,4295,none,.jpeg
180__none__458782,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\458782.jpeg,180,256,192,7604,none,.jpeg
180__none__89221,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\89221.jpeg,180,256,192,7131,none,.jpeg
180__none__318874,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\318874.jpeg,180,256,144,3937,none,.jpeg
130__none__83137,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\83137.jpeg,130,256,144,3861,none,.jpeg
180__none__310449,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\310449.jpeg,180,256,192,6191,none,.jpeg
270__none__239100,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\239100.jpeg,270,256,144,4303,none,.jpeg
180__none__474383,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\474383.jpeg,180,256,192,3682,none,.jpeg
130__none__156961,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\156961.jpeg,130,256,192,4668,none,.jpeg
130__none__292118,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\292118.jpeg,130,256,144,4241,none,.jpeg
90__none__164424,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\164424.jpeg,90,256,162,6191,none,.jpeg
180__none__210880,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\210880.jpeg,180,256,192,7636,none,.jpeg
180__none__460402,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\460402.jpeg,180,256,144,4096,none,.jpeg
0__none__130121,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\130121.jpeg,0,256,144,7402,none,.jpeg
0__none__335486,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\335486.jpeg,0,256,192,7698,none,.jpeg
180__none__289745,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\289745.jpeg,180,170,256,8785,none,.jpeg
90__none__29773,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\29773.jpeg,90,256,144,3621,none,.jpeg
0__none__321419,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\321419.jpeg,0,256,192,6182,none,.jpeg
130__none__165720,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\165720.jpeg,130,256,144,4160,none,.jpeg
130__none__356688,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\356688.jpeg,130,256,144,4634,none,.jpeg
90__none__336113,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\336113.jpeg,90,256,144,5040,none,.jpeg
180__none__188827,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\188827.jpeg,180,256,144,4366,none,.jpeg
270__none__320278,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\320278.jpeg,270,256,144,4180,none,.jpeg
0__none__149994,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\149994.jpeg,0,256,144,3902,none,.jpeg
0__none__323907,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\323907.jpeg,0,256,192,5965,none,.jpeg
0__none__365533,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\365533.jpeg,0,256,192,3929,none,.jpeg
270__none__303299,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\303299.jpeg,270,256,144,3958,none,.jpeg
130__none__247479,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\247479.jpeg,130,256,144,4444,none,.jpeg
0__none__399957,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\399957.jpeg,0,256,192,8485,none,.jpeg
180__none__277138,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\277138.jpeg,180,256,192,6717,none,.jpeg
90__none__135142,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\135142.jpeg,90,256,144,5338,none,.jpeg
180__none__342752,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\342752.jpeg,180,256,192,7000,none,.jpeg
0__none__188041,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\188041.jpeg,0,256,192,5897,none,.jpeg
130__none__416716,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\416716.jpeg,130,256,144,4864,none,.jpeg
90__none__8410,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\8410.jpeg,90,256,193,5788,none,.jpeg
270__none__431358,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\431358.jpeg,270,256,192,6188,none,.jpeg
180__none__110801,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\110801.jpeg,180,256,144,3393,none,.jpeg
130__none__336760,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\336760.jpeg,130,256,144,3610,none,.jpeg
270__none__251696,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\251696.jpeg,270,256,144,4451,none,.jpeg
270__none__375725,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\375725.jpeg,270,256,192,5092,none,.jpeg
0__none__414570,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\414570.jpeg,0,256,192,6032,none,.jpeg
270__none__211834,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\211834.jpeg,270,256,144,4938,none,.jpeg
130__none__82239,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\82239.jpeg,130,256,144,3956,none,.jpeg
0__none__341763,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\341763.jpeg,0,256,170,5024,none,.jpeg
0__none__133501,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\133501.jpeg,0,256,191,4077,none,.jpeg
90__none__97669,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\97669.jpeg,90,256,144,4249,none,.jpeg
180__none__196791,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\196791.jpeg,180,256,192,10552,none,.jpeg
270__none__410836,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\410836.jpeg,270,256,192,4504,none,.jpeg
0__none__421464,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\421464.jpeg,0,256,192,7584,none,.jpeg
180__none__141626,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\141626.jpeg,180,256,144,2084,none,.jpeg
270__none__431442,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\431442.jpeg,270,256,192,4657,none,.jpeg
180__none__75907,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\75907.jpeg,180,256,144,2583,none,.jpeg
0__none__295559,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\295559.jpeg,0,256,144,3723,none,.jpeg
130__none__482653,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\482653.jpeg,130,256,192,5588,none,.jpeg
90__none__294454,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\294454.jpeg,90,256,192,4823,none,.jpeg
180__none__367914,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\367914.jpeg,180,256,144,3045,none,.jpeg
130__none__231419,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\231419.jpeg,130,256,144,4044,none,.jpeg
90__none__38881,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\38881.jpeg,90,256,144,5083,none,.jpeg
180__none__454513,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\454513.jpeg,180,256,192,6950,none,.jpeg
130__none__219595,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\219595.jpeg,130,256,192,3944,none,.jpeg
180__none__300956,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\300956.jpeg,180,256,144,2519,none,.jpeg
180__none__261926,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\261926.jpeg,180,256,144,3224,none,.jpeg
270__none__438214,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\438214.jpeg,270,256,192,5542,none,.jpeg
0__none__419690,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\419690.jpeg,0,256,192,6926,none,.jpeg
90__none__131839,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\131839.jpeg,90,256,144,4989,none,.jpeg
90__none__318818,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\318818.jpeg,90,256,144,3987,none,.jpeg
0__none__374244,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\374244.jpeg,0,256,170,7045,none,.jpeg
90__none__73905,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\73905.jpeg,90,256,144,5404,none,.jpeg
0__none__219345,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\219345.jpeg,0,256,144,3229,none,.jpeg
270__none__305288,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\305288.jpeg,270,256,144,5893,none,.jpeg
130__none__214949,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\214949.jpeg,130,256,144,2592,none,.jpeg
90__none__225953,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\225953.jpeg,90,256,192,5293,none,.jpeg
180__none__212833,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\212833.jpeg,180,256,144,4029,none,.jpeg
270__none__223837,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\223837.jpeg,270,256,144,2960,none,.jpeg
90__none__12146,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\12146.jpeg,90,256,144,4350,none,.jpeg
130__none__104032,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\104032.jpeg,130,256,170,8849,none,.jpeg
270__none__318252,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\318252.jpeg,270,256,192,5699,none,.jpeg
130__none__338922,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\338922.jpeg,130,256,144,4295,none,.jpeg
90__none__170990,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\170990.jpeg,90,256,192,4791,none,.jpeg
180__none__85934,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\85934.jpeg,180,256,191,6322,none,.jpeg
270__none__465309,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\465309.jpeg,270,256,192,4612,none,.jpeg
130__none__187936,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\187936.jpeg,130,256,192,5588,none,.jpeg
270__none__257629,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\257629.jpeg,270,256,144,5196,none,.jpeg
0__none__178269,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\178269.jpeg,0,256,144,6051,none,.jpeg
130__none__237321,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\237321.jpeg,130,256,144,3989,none,.jpeg
130__none__397397,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\397397.jpeg,130,256,170,4931,none,.jpeg
90__none__108822,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\108822.jpeg,90,256,144,4858,none,.jpeg
180__none__303919,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\303919.jpeg,180,256,192,5633,none,.jpeg
90__none__305728,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\305728.jpeg,90,256,144,3425,none,.jpeg
180__none__113719,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\113719.jpeg,180,256,191,6041,none,.jpeg
90__none__320851,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\320851.jpeg,90,256,192,5326,none,.jpeg
130__none__276184,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\276184.jpeg,130,256,144,3780,none,.jpeg
0__none__456457,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\456457.jpeg,0,256,192,7552,none,.jpeg
270__none__364983,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\364983.jpeg,270,256,140,4021,none,.jpeg
130__none__368072,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\368072.jpeg,130,256,144,5036,none,.jpeg
0__none__482192,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\482192.jpeg,0,256,192,5897,none,.jpeg
130__none__214502,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\214502.jpeg,130,256,144,2856,none,.jpeg
130__none__285630,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\285630.jpeg,130,256,192,6233,none,.jpeg
90__none__96787,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\96787.jpeg,90,256,144,4840,none,.jpeg
90__none__157481,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\157481.jpeg,90,256,144,3877,none,.jpeg
180__none__212040,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\212040.jpeg,180,256,144,3458,none,.jpeg
180__none__478389,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\478389.jpeg,180,256,144,2800,none,.jpeg
130__none__384972,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\384972.jpeg,130,256,192,5692,none,.jpeg
90__none__307513,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\307513.jpeg,90,256,144,3426,none,.jpeg
130__none__440827,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\440827.jpeg,130,256,170,5325,none,.jpeg
270__none__287449,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\287449.jpeg,270,256,192,5979,none,.jpeg
270__none__442958,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\442958.jpeg,270,256,158,5131,none,.jpeg
180__none__235425,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\235425.jpeg,180,256,192,4829,none,.jpeg
90__none__196013,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\196013.jpeg,90,256,172,5706,none,.jpeg
270__none__456602,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\456602.jpeg,270,256,192,5378,none,.jpeg
0__none__497896,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\497896.jpeg,0,256,192,9450,none,.jpeg
90__none__292726,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\292726.jpeg,90,256,144,4242,none,.jpeg
180__none__334851,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\334851.jpeg,180,256,192,5379,none,.jpeg
90__none__52192,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\52192.jpeg,90,256,144,4283,none,.jpeg
90__none__10807,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\10807.jpeg,90,256,144,3342,none,.jpeg
130__none__77939,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\77939.jpeg,130,256,192,3221,none,.jpeg
180__none__164434,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\164434.jpeg,180,256,162,5395,none,.jpeg
180__none__192870,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\192870.jpeg,180,256,144,2180,none,.jpeg
130__none__476191,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\476191.jpeg,130,256,162,6122,none,.jpeg
90__none__129868,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\90\129868.jpeg,90,256,144,4559,none,.jpeg
0__none__87007,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\87007.jpeg,0,256,170,6233,none,.jpeg
0__none__131152,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\0\131152.jpeg,0,256,192,8161,none,.jpeg
270__none__358532,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\358532.jpeg,270,256,144,4519,none,.jpeg
130__none__249703,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\130\249703.jpeg,130,256,144,3984,none,.jpeg
180__none__102641,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\102641.jpeg,180,256,144,3101,none,.jpeg
270__none__362075,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\270\362075.jpeg,270,256,192,4976,none,.jpeg
180__none__218496,C:\Users\aryan\OneDrive\Desktop\project_new\semantic-photo-intelligence\car_angle_dataset\180\218496.jpeg,180,256,144,3052,none,.jpeg
